56215,3.1816e+05,4
56161,7.1676e+05,8
56159,1.3781e+05,2
56148,6.0507e+05,7
56146,2.7269e+05,3
56140,9.1473e+05,10
56133,96213,1
56090,9.2714e+05,10
56087,6.8544e+05,8
56080,5.7468e+05,6
56071,2.0121e+05,2
56067,6.7325e+05,7
56066,2.3384e+05,3
56053,3.3266e+05,4
56049,6.106e+05,7
56042,7.3638e+05,8
56039,4.5483e+05,5
56026,8.4472e+05,9
56016,3.6624e+05,4
56015,1.9895e+05,2
55990,7.2304e+05,8
55984,1.9138e+05,2
55969,3.4425e+05,4
55961,6.9069e+05,8
55958,5.4416e+05,6
55952,6.5982e+05,7
55951,8.7844e+05,10
55949,92697,1
55946,6.2823e+05,7
55943,1.9995e+05,2
55928,9.149e+05,10
55896,6.601e+05,7
55891,8.4146e+05,9
55885,3.5374e+05,4
55881,4.1011e+05,5
55878,2.4632e+05,3
55843,2.0341e+05,2
55837,9.268e+05,10
55824,8.3453e+05,9
55815,96388,1
55800,5.4198e+05,6
55778,9.3396e+05,10
55769,88583,1
55755,9.2034e+05,10
55754,5.6006e+05,6
55740,2.963e+05,3
55727,6.6029e+05,7
55727,2.6529e+05,3
55721,69392,1
55716,1.3437e+05,2
55704,8.0622e+05,9
55697,3.0033e+05,3
55693,1.7825e+05,2
55687,8.1052e+05,9
55662,2.4751e+05,3
55654,9.2564e+05,10
55652,4.4878e+05,5
55649,5.0604e+05,6
55638,4.6722e+05,5
55631,2.54e+05,3
55624,2.3472e+05,3
55613,4.5614e+05,5
55613,5.3075e+05,6
55608,2.671e+05,3
55606,3.61e+05,4
55606,5.2773e+05,6
55593,8.2158e+05,9
55590,7.9015e+05,9
55588,4.6973e+05,5
55586,2.6674e+05,3
55572,2.4957e+05,3
55571,6.5884e+05,7
55562,9.2566e+05,10
55557,6.3286e+05,7
55554,86162,1
55540,53178,1
55540,1.9716e+05,2
55531,4.4109e+05,5
55525,8.9423e+05,10
55507,2.1808e+05,2
55500,59060,1
55496,3.6161e+05,4
55493,5.494e+05,6
55491,9.6678e+05,10
55441,1.6652e+05,2
55440,4.6127e+05,5
55436,2.0279e+05,2
55432,8.1049e+05,9
55430,5.2742e+05,6
55415,5.259e+05,6
55407,2.5605e+05,3
55406,3.3133e+05,4
55404,1.7245e+05,2
55385,8.3621e+05,9
55382,4.4667e+05,5
55382,4.4543e+05,5
55380,1.6601e+05,2
55375,3.4038e+05,4
55351,83291,1
55347,1.7068e+05,2
55346,7.0872e+05,8
55334,7.6751e+05,8
55329,2.4034e+05,3
55306,1.0217e+05,1
55282,6.6026e+05,7
55277,8.261e+05,9
55252,5.2928e+05,6
55249,94853,1
55245,6.2937e+05,7
55200,5.854e+05,6
55172,2.4196e+05,3
55161,3.8278e+05,4
55160,3.7574e+05,4
55158,70967,1
55152,55095,1
55147,1.6188e+05,2
55146,4.6832e+05,5
55119,7.3749e+05,8
55117,8.4143e+05,9
55097,6.3489e+05,7
55088,8.8398e+05,10
55085,7.1706e+05,8
55084,5.3147e+05,6
55081,2.6498e+05,3
55062,6.7685e+05,7
55033,3.55e+05,4
55021,2.6673e+05,3
55012,7.3361e+05,8
55011,7.2117e+05,8
54988,3.8781e+05,4
54972,6.0743e+05,7
54966,80066,1
54946,6.4467e+05,7
54935,9.108e+05,10
54923,84227,1
54909,4.2702e+05,5
54909,9.0865e+05,10
54906,5.6226e+05,6
54876,2.7163e+05,3
54868,8.3419e+05,9
54855,7.2569e+05,8
54839,3.6867e+05,4
54839,5.5684e+05,6
54819,7.4689e+05,8
54814,3.2967e+05,4
54793,8.4465e+05,9
54789,9.0271e+05,10
54785,69646,1
54775,8.2625e+05,9
54764,7.7109e+05,8
54764,6.3761e+05,7
54758,6.0174e+05,7
54738,92443,1
54732,67864,1
54728,8.3877e+05,9
54717,1.0196e+05,1
54677,2.4577e+05,3
54655,4.1508e+05,5
54652,2.8532e+05,3
54647,8.8901e+05,10
54588,7.2709e+05,8
54582,8.5343e+05,9
54578,2.5346e+05,3
54553,7.1833e+05,8
54544,2.7223e+05,3
54535,7.3907e+05,8
54526,1.9796e+05,2
54518,7.9324e+05,9
54483,7.365e+05,8
54458,4.7437e+05,5
54449,6.3255e+05,7
54446,5.7458e+05,6
54446,1.9326e+05,2
54438,8.2178e+05,9
54436,3.47e+05,4
54425,6.114e+05,7
54406,7.9075e+05,9
54397,3.5266e+05,4
54397,3.22e+05,4
54367,3.1339e+05,4
54362,6.1035e+05,7
54345,2.7365e+05,3
54315,6.0705e+05,7
54304,7.2503e+05,8
54292,2.4598e+05,3
54286,1.5428e+05,2
54272,7.1822e+05,8
54264,1.9664e+05,2
54257,5.08e+05,6
54240,1.6236e+05,2
54224,2.6677e+05,3
54213,2.4972e+05,3
54188,91401,1
54186,2.7732e+05,3
54167,5.5406e+05,6
54165,9.4086e+05,10
54134,9.2239e+05,10
54117,75524,1
54115,2.7646e+05,3
54108,6.5055e+05,7
54105,3.7199e+05,4
54080,8.158e+05,9
54078,7.65e+05,8
54075,2.826e+05,3
54073,6.4432e+05,7
54071,2.3984e+05,3
54061,7.2427e+05,8
54051,5.5081e+05,6
54049,4.0719e+05,5
54044,66974,1
54013,2.526e+05,3
54010,6.0493e+05,7
54006,7.313e+05,8
53986,7.304e+05,8
53983,5.7811e+05,6
53969,3.558e+05,4
53956,9.0183e+05,10
53940,73133,1
53932,1.3355e+05,2
53925,3.7851e+05,4
53925,44682,1
53906,9.3217e+05,10
53875,4.3292e+05,5
53869,8.3095e+05,9
53864,6.1961e+05,7
53829,4.9418e+05,5
53828,5.6366e+05,6
53813,4.3207e+05,5
53806,3.8101e+05,4
53774,5.2808e+05,6
53772,6.9771e+05,8
53761,99624,1
53744,84620,1
53711,4.7451e+05,5
53708,4.5326e+05,5
53696,5.4672e+05,6
53693,1.0045e+05,1
53691,5.1777e+05,6
53682,95844,1
53672,4.4394e+05,5
53667,4.891e+05,5
53655,3.3512e+05,4
53654,8.2916e+05,9
53651,4.5695e+05,5
53634,3.0819e+05,3
53619,2.9888e+05,3
53617,8.6759e+05,10
53616,8.1513e+05,9
53607,6.4949e+05,7
53599,6.1473e+05,7
53578,88048,1
53570,7.987e+05,9
53553,2.7721e+05,3
53521,91382,1
53503,6.1877e+05,7
53491,4.3132e+05,5
53471,6.7999e+05,7
53468,2.6204e+05,3
53436,8.401e+05,9
53432,1.9622e+05,2
53418,91038,1
53410,1.6387e+05,2
53396,6.6314e+05,7
53390,3.7309e+05,4
53387,94776,1
53381,4.5227e+05,5
53363,7.2921e+05,8
53358,9.4301e+05,10
53351,1.8329e+05,2
53346,2.1657e+05,2
53321,8.1679e+05,9
53289,7.7393e+05,9
53281,7.2703e+05,8
53276,2.7559e+05,3
53266,3.6356e+05,4
53266,2.5936e+05,3
53242,6.3545e+05,7
53229,5.0211e+05,6
53220,8.8886e+05,10
53202,8.4435e+05,9
53200,4.3328e+05,5
53182,1.7419e+05,2
53182,3.0874e+05,3
53176,9.3889e+05,10
53137,2.4931e+05,3
53134,3.3449e+05,4
53134,2.4752e+05,3
53124,6.1016e+05,7
53115,7.5392e+05,8
53106,7.627e+05,8
53062,3.4238e+05,4
53033,3.5738e+05,4
53019,4.4273e+05,5
53002,7.6154e+05,8
52990,2.2976e+05,3
52983,78760,1
52958,8.3552e+05,9
52939,99902,1
52926,81696,1
52920,8.317e+05,9
52919,2.958e+05,3
52911,6.9354e+05,8
52887,8.8955e+05,10
52859,5.2576e+05,6
52846,1.8072e+05,2
52813,5.1546e+05,6
52810,2.3533e+05,3
52806,4.4282e+05,5
52804,2.2831e+05,3
52792,6.2867e+05,7
52789,3.9201e+05,4
52754,6.2322e+05,7
52752,6.485e+05,7
52736,84882,1
52730,8.0882e+05,9
52726,8.1236e+05,9
52722,6.155e+05,7
52673,95024,1
52666,1.0909e+05,1
52633,47298,1
52606,7.6776e+05,8
52595,72026,1
52581,7.1408e+05,8
52575,8.2385e+05,9
52562,5.971e+05,7
52552,2.2516e+05,3
52551,6.261e+05,7
52540,5.2643e+05,6
52519,2.0011e+05,2
52515,4.3646e+05,5
52505,2.7582e+05,3
52488,1.8883e+05,2
52479,1.3267e+05,2
52475,1.3885e+05,2
52474,2.7017e+05,3
52450,3.4341e+05,4
52436,2.8925e+05,3
52428,9.2786e+05,10
52415,3.1938e+05,4
52412,4.9373e+05,5
52410,4.2887e+05,5
52385,3.4374e+05,4
52354,81299,1
52318,5.5531e+05,6
52317,8.0098e+05,9
52298,5.2969e+05,6
52292,1.1617e+05,1
52280,8.7383e+05,10
52278,7.3403e+05,8
52267,6.3796e+05,7
52263,8.4876e+05,9
52260,2.5643e+05,3
52183,2.8702e+05,3
52180,3.7427e+05,4
52177,7.6445e+05,8
52158,9.0139e+05,10
52134,5.4778e+05,6
52077,85411,1
52042,9.3381e+05,10
52038,9.1946e+05,10
51990,1.0068e+05,1
51989,1.6504e+05,2
51979,2.7647e+05,3
51973,7.999e+05,9
51970,5.5164e+05,6
51954,2.4604e+05,3
51953,5.896e+05,7
51951,4.3395e+05,5
51941,3.0807e+05,3
51939,4.3287e+05,5
51922,6.5054e+05,7
51913,9.3328e+05,10
51901,8.3451e+05,9
51887,1.998e+05,2
51886,1.5664e+05,2
51853,5.3004e+05,6
51829,7.534e+05,8
51825,6.142e+05,7
51811,5.4077e+05,6
51811,5.5052e+05,6
51808,9.0216e+05,10
51808,4.4043e+05,5
51807,3.625e+05,4
51783,2.175e+05,2
51752,9.5127e+05,10
51748,7.9592e+05,9
51745,4.093e+05,5
51731,9.1275e+05,10
51718,8.6572e+05,10
51717,8.8275e+05,10
51713,9.3337e+05,10
51696,3.8309e+05,4
51686,8.2602e+05,9
51676,8.8538e+05,10
51652,8.1113e+05,9
51650,5.5316e+05,6
51649,3.9903e+05,4
51648,5.0013e+05,6
51600,8.5244e+05,9
51597,5.1459e+05,6
51585,3.5627e+05,4
51582,4.6985e+05,5
51558,8.1987e+05,9
51556,1.8175e+05,2
51547,4.5416e+05,5
51535,3.3143e+05,4
51533,2.4457e+05,3
51527,6.1326e+05,7
51517,5.7894e+05,6
51500,4.7759e+05,5
51495,5.5237e+05,6
51480,7.2418e+05,8
51419,2.2179e+05,3
51418,53356,1
51385,7.3248e+05,8
51369,7.3268e+05,8
51336,6.024e+05,7
51319,86129,1
51316,3.5126e+05,4
51302,8.1401e+05,9
51297,2.8809e+05,3
51291,3.8179e+05,4
51249,6.6993e+05,7
51243,8.9869e+05,10
51227,8.9e+05,10
51206,7.4879e+05,8
51195,1.5318e+05,2
51186,67778,1
51149,1.5595e+05,2
51124,8.0995e+05,9
51116,1.8638e+05,2
51092,80831,1
51053,5.6671e+05,6
51034,5.5996e+05,6
51029,7.1416e+05,8
51028,4.3655e+05,5
51019,7.8146e+05,9
50997,5.2259e+05,6
50997,7.1158e+05,8
50985,2.4924e+05,3
50971,4.3899e+05,5
50968,7.6601e+05,8
50953,1.0923e+05,1
50944,6.3792e+05,7
50927,5.1302e+05,6
50918,8.198e+05,9
50917,4.2978e+05,5
50903,7.2735e+05,8
50893,1.837e+05,2
50881,3.3685e+05,4
50877,7.0312e+05,8
50869,5.7072e+05,6
50861,3.3795e+05,4
50849,1.2012e+05,1
50816,7.2172e+05,8
50802,3.9511e+05,4
50792,1.8544e+05,2
50778,3.8643e+05,4
50777,94067,1
50776,5.3802e+05,6
50775,4.6295e+05,5
50762,6.9574e+05,8
50756,7.2052e+05,8
50751,1.2253e+05,1
50727,2.2141e+05,3
50716,8.2329e+05,9
50703,5.2062e+05,6
50694,4.5226e+05,5
50609,1.8745e+05,2
50558,1.4052e+05,2
50537,4.3848e+05,5
50530,8.4817e+05,9
50524,6.7763e+05,7
50502,1.565e+05,2
50484,7.7275e+05,9
50466,7.2899e+05,8
50465,1.5185e+05,2
50454,1.8844e+05,2
50452,95128,1
50434,2.5134e+05,3
50404,3.3467e+05,4
50394,3.6474e+05,4
50378,7.5003e+05,8
50376,8.8525e+05,10
50352,90820,1
50346,1.9912e+05,2
50339,8.0891e+05,9
50327,5.9369e+05,7
50315,9.2422e+05,10
50283,3.8562e+05,4
50283,2.0044e+05,2
50268,6e+05,7
50258,7.3531e+05,8
50224,4.6866e+05,5
50206,6.2978e+05,7
50201,76920,1
50170,97951,1
50169,7.179e+05,8
50165,6.4391e+05,7
50146,7.2051e+05,8
50103,4.0898e+05,5
50087,1.9439e+05,2
50085,7.8652e+05,9
50084,6.9501e+05,8
50066,2.5642e+05,3
50053,4.5782e+05,5
50052,8.9877e+05,10
50048,1.9461e+05,2
49978,6.9555e+05,8
49976,66872,1
49975,1.4331e+05,2
49956,8.8448e+05,10
49955,4.7854e+05,5
49952,1.6888e+05,2
49950,1.5018e+05,2
49942,7.2213e+05,8
49940,3.9124e+05,4
49935,1.6772e+05,2
49932,4.4714e+05,5
49920,7.4535e+05,8
49908,4.3598e+05,5
49875,4.01e+05,4
49862,1.0422e+05,1
49854,3.6417e+05,4
49850,2.7004e+05,3
49846,1.6634e+05,2
49846,5.3615e+05,6
49844,1.0838e+05,1
49839,6.9811e+05,8
49838,4.4212e+05,5
49820,6.2407e+05,7
49812,9.1307e+05,10
49810,2.0277e+05,2
49808,3.2238e+05,4
49804,8.2816e+05,9
49799,3.6384e+05,4
49798,6.4882e+05,7
49795,7.9093e+05,9
49794,4.2588e+05,5
49785,7.256e+05,8
49776,5.1855e+05,6
49770,87315,1
49769,8.2032e+05,9
49757,4.3931e+05,5
49744,7.571e+05,8
49696,84505,1
49673,6.0522e+05,7
49619,9.0431e+05,10
49605,63464,1
49597,6.3348e+05,7
49593,5.0366e+05,6
49583,4.9751e+05,6
49571,9.1152e+05,10
49555,1.1353e+05,1
49549,3.4619e+05,4
49526,5.6342e+05,6
49525,1.6192e+05,2
49510,68667,1
49491,8.1997e+05,9
49409,9.1459e+05,10
49373,8.0939e+05,9
49361,1.3344e+05,2
49336,8.4103e+05,9
49324,66200,1
49317,9.2316e+05,10
49317,6.4714e+05,7
49315,5.7299e+05,6
49281,7.1747e+05,8
49271,1.8801e+05,2
49261,49080,1
49221,4.3311e+05,5
49210,5.4783e+05,6
49209,8.8388e+05,10
49208,8.1838e+05,9
49205,5.9428e+05,7
49197,2.8698e+05,3
49175,7.464e+05,8
49140,8.1485e+05,9
49137,8.2064e+05,9
49126,7.387e+05,8
49100,4.3944e+05,5
49098,2.603e+05,3
49073,3.537e+05,4
49057,3.4765e+05,4
49050,6.2348e+05,7
49045,7.2438e+05,8
49044,7.3995e+05,8
49016,6.6501e+05,7
49016,4.5617e+05,5
49006,9.1605e+05,10
48984,4.4264e+05,5
48981,42319,1
48964,3.8256e+05,4
48959,1.1418e+05,1
48938,6.5251e+05,7
48930,2.7517e+05,3
48902,56116,1
48901,8.784e+05,10
48899,2.8635e+05,3
48876,3.12e+05,4
48864,7.0973e+05,8
48860,87726,1
48856,4.3518e+05,5
48834,40712,1
48833,2.1072e+05,2
48803,68191,1
48789,5.5899e+05,6
48784,3.4543e+05,4
48782,1.0097e+05,1
48773,9.1743e+05,10
48741,5.3233e+05,6
48725,6.9636e+05,8
48710,1.2214e+05,1
48702,6.5351e+05,7
48699,8.0965e+05,9
48696,7.1666e+05,8
48689,3.6187e+05,4
48680,6.4696e+05,7
48626,1.5521e+05,2
48626,7.4919e+05,8
48601,7.3317e+05,8
48569,7.3739e+05,8
48562,1.1285e+05,1
48560,1.9895e+05,2
48525,8.4452e+05,9
48497,9.2122e+05,10
48483,8.9639e+05,10
48422,1.8015e+05,2
48415,4.252e+05,5
48389,8.976e+05,10
48383,7.6929e+05,8
48372,1.107e+05,1
48360,9.0201e+05,10
48360,7.8621e+05,9
48358,2.8505e+05,3
48358,67825,1
48351,1.6906e+05,2
48339,3.5102e+05,4
48303,7.1986e+05,8
48258,2.0485e+05,2
48255,7.3822e+05,8
48251,5.3222e+05,6
48229,5.426e+05,6
48178,89405,1
48146,7.0323e+05,8
48134,6.3413e+05,7
48129,1.7329e+05,2
48127,7.2331e+05,8
48127,9.0585e+05,10
48022,3.836e+05,4
48001,5.9899e+05,7
47991,4.1123e+05,5
47988,7.3245e+05,8
47966,8.2903e+05,9
47952,82864,1
47928,4.4917e+05,5
47921,4.1488e+05,5
47910,9.0989e+05,10
47868,2.6864e+05,3
47852,1.1947e+05,1
47833,2.7588e+05,3
47822,2.5063e+05,3
47770,85984,1
47764,6.2222e+05,7
47753,9.2225e+05,10
47737,4.7653e+05,5
47726,7.66e+05,8
47692,6.1229e+05,7
47692,6.0116e+05,7
47687,8.0163e+05,9
47685,32751,1
47681,64953,1
47676,8.0566e+05,9
47662,5.5068e+05,6
47618,8.9779e+05,10
47593,2.6204e+05,3
47587,9.0508e+05,10
47545,8.126e+05,9
47531,93026,1
47530,4.4049e+05,5
47495,8.6819e+05,10
47480,62952,1
47386,3.6391e+05,4
47355,2.5295e+05,3
47347,8.2505e+05,9
47313,4.6867e+05,5
47294,6.4327e+05,7
47283,6.3311e+05,7
47271,3.4898e+05,4
47266,2.4281e+05,3
47246,4.4197e+05,5
47245,6.3239e+05,7
47228,1.0974e+05,1
47165,2.8666e+05,3
47162,96788,1
47143,2.4938e+05,3
47118,47146,1
47115,4.2176e+05,5
47113,7.9555e+05,9
47055,5.3903e+05,6
46998,9.0468e+05,10
46970,9.1862e+05,10
46966,7.3237e+05,8
46965,2.5418e+05,3
46959,9.0983e+05,10
46892,3.8838e+05,4
46872,7.841e+05,9
46845,1.6634e+05,2
46818,4.6001e+05,5
46808,7.2836e+05,8
46786,9.1534e+05,10
46777,4.5491e+05,5
46767,78054,1
46756,7.5751e+05,8
46751,2.3161e+05,3
46702,9.0199e+05,10
46694,6.3053e+05,7
46651,6.6443e+05,7
46640,3.2997e+05,4
46632,6.4043e+05,7
46610,1.3089e+05,2
46607,1.3965e+05,2
46575,5.5607e+05,6
46574,3.0045e+05,3
46551,5.844e+05,6
46549,5.0077e+05,6
46533,7.0151e+05,8
46527,8.0794e+05,9
46468,2.9422e+05,3
46449,6.0487e+05,7
46446,4.5554e+05,5
46444,4.974e+05,6
46434,3.6156e+05,4
46421,1.6303e+05,2
46391,8.4816e+05,9
46378,4.5465e+05,5
46346,80509,1
46305,4.5357e+05,5
46295,87406,1
46265,7.1567e+05,8
46155,25467,1
46099,1.0432e+05,1
46087,7.2831e+05,8
46086,6.5953e+05,7
46062,7.4353e+05,8
46050,2.1498e+05,2
46044,1.8884e+05,2
46036,2.5294e+05,3
45974,5.6722e+05,6
45942,3.2393e+05,4
45934,1.2573e+05,1
45918,5.887e+05,7
45903,4.0741e+05,5
45871,9.1238e+05,10
45867,1.4529e+05,2
45789,1.3702e+05,2
45784,64226,1
45765,5.2585e+05,6
45755,2.5288e+05,3
45717,2.9874e+05,3
45714,1.7829e+05,2
45706,1.6486e+05,2
45698,4.5216e+05,5
45666,4.9969e+05,6
45650,9.1036e+05,10
45640,8.0322e+05,9
45628,6.9106e+05,8
45608,7.514e+05,8
45583,7.4927e+05,8
45538,1.7349e+05,2
45535,8.298e+05,9
45531,3.6821e+05,4
45512,95917,1
45489,3.4848e+05,4
45388,5.8767e+05,6
45381,4.6436e+05,5
45353,3.2441e+05,4
45345,5.7235e+05,6
45343,8.8499e+05,10
45302,7.8725e+05,9
45288,5.349e+05,6
45277,4.6887e+05,5
45246,2.6772e+05,3
45236,5.7074e+05,6
45204,2.5543e+05,3
45190,7.252e+05,8
45185,2.7505e+05,3
45159,1.806e+05,2
45154,6.9954e+05,8
45146,2.4543e+05,3
45146,8.1425e+05,9
45112,6.4577e+05,7
45103,6.5053e+05,7
45025,88714,1
45023,3.6636e+05,4
45021,5.4315e+05,6
45020,5.0161e+05,6
44905,2.4393e+05,3
44904,6.3747e+05,7
44887,6.9077e+05,8
44882,6.2525e+05,7
44882,2.3939e+05,3
44855,4.5225e+05,5
44803,7.2084e+05,8
44799,9.2395e+05,10
44798,3.878e+05,4
44746,1.9038e+05,2
44738,8.0362e+05,9
44728,8.1715e+05,9
44726,86483,1
44590,2.8544e+05,3
44589,3.8771e+05,4
44547,3.6185e+05,4
44516,4.0734e+05,5
44484,1.0291e+05,1
44475,5.5314e+05,6
44390,6.1391e+05,7
44379,75206,1
44354,9.0891e+05,10
44331,8.2162e+05,9
44321,9.0861e+05,10
44299,3.6086e+05,4
44272,1.562e+05,2
44244,3.6656e+05,4
44239,7.7102e+05,8
44232,1.703e+05,2
44230,4.6485e+05,5
44174,7.4961e+05,8
44168,5.1593e+05,6
44150,8.8342e+05,10
44105,3.6304e+05,4
44035,3.5109e+05,4
44018,5.7713e+05,6
44009,9.3334e+05,10
44002,3.5333e+05,4
43997,1.5339e+05,2
43986,86916,1
43955,54841,1
43940,8.4504e+05,9
43922,71631,1
43922,5.6109e+05,6
43909,52779,1
43880,5.3607e+05,6
43877,4.8105e+05,5
43867,6.4357e+05,7
43835,7.9934e+05,9
43825,4.8247e+05,5
43814,3.5175e+05,4
43766,3.3724e+05,4
43762,3.6712e+05,4
43739,4.4805e+05,5
43736,75747,1
43716,2.1038e+05,2
43713,8.0055e+05,9
43712,6.6823e+05,7
43671,3.7565e+05,4
43642,8.053e+05,9
43637,9.3465e+05,10
43609,6.8821e+05,8
43595,6.6813e+05,7
43566,5.4755e+05,6
43551,7.4708e+05,8
43541,2.6328e+05,3
43539,3.584e+05,4
43535,6.001e+05,7
43510,87952,1
43507,5.6469e+05,6
43445,8.1166e+05,9
43427,8.7619e+05,10
43425,5.4098e+05,6
43425,8.9934e+05,10
43352,3.7142e+05,4
43344,6.4357e+05,7
43336,7.0598e+05,8
43333,6.2196e+05,7
43317,6.0852e+05,7
43305,8.3137e+05,9
43279,1.8006e+05,2
43255,8.082e+05,9
43254,5.2946e+05,6
43232,2.6112e+05,3
43196,4.4052e+05,5
43179,5.5898e+05,6
43162,8.2845e+05,9
43133,8.0228e+05,9
43128,6.2767e+05,7
43112,9.3756e+05,10
43106,9.601e+05,10
43094,8.4686e+05,9
43064,6.3189e+05,7
43063,2.4857e+05,3
43059,6.8144e+05,8
43009,8.9776e+05,10
42913,6.1375e+05,7
42888,7.1752e+05,8
42881,1.6088e+05,2
42869,4.6075e+05,5
42824,8.0849e+05,9
42808,3.5674e+05,4
42782,8.5907e+05,9
42741,9.0925e+05,10
42712,7.9096e+05,9
42657,7.4371e+05,8
42656,9.0241e+05,10
42625,1.8362e+05,2
42617,43128,1
42602,7.5097e+05,8
42601,7.6547e+05,8
42558,8.1807e+05,9
42522,9.1036e+05,10
42510,3.5063e+05,4
42509,2.0632e+05,2
42426,4.0811e+05,5
42397,1.4642e+05,2
42388,8.9263e+05,10
42268,7.3906e+05,8
42246,6.2972e+05,7
42241,5.4571e+05,6
42240,2.8834e+05,3
42231,3.8948e+05,4
42186,7.9424e+05,9
42165,8.3829e+05,9
42163,4.702e+05,5
42145,3.0995e+05,3
42144,2.7593e+05,3
42123,8.4824e+05,9
42087,3.0878e+05,3
42068,4.1492e+05,5
42058,5.296e+05,6
42058,7.2129e+05,8
42054,6.4085e+05,7
42030,8.3361e+05,9
42021,2.2012e+05,3
42011,9.2255e+05,10
41962,1.8432e+05,2
41941,7.2221e+05,8
41896,4.656e+05,5
41895,1.952e+05,2
41890,5.7224e+05,6
41861,4.2978e+05,5
41831,2.1082e+05,2
41823,6.152e+05,7
